,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,clarence,colonel lawless,dr. x,lady anne,lady delacour,marriott,miss portman,mr. hervey,mr. percival,mr. vincent,mrs. freke,mrs. luttridge,mrs. ormond,sir philip,vincent
965,,,,33581,30,0.014720295401851316,Category,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,
966,,,,33571,40,0.018782318044501287,Category,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,
967,,,,33561,50,0.022141630841892346,Category,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,
968,,,,33551,60,0.025264430154262506,Category,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,
969,,,,33541,70,0.026473037997133356,Category,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,
970,,,,33610,1,0.0336836087047843,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
971,,,,33606,5,0.13771070565404395,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
972,,,,33601,10,0.237318299492072,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
973,,,,33596,15,0.3168153121206369,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
974,,,,33591,20,0.3847904168579532,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
975,,,,33581,30,0.50693356946187,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
976,,,,33571,40,0.48698543201210487,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
977,,,,33561,50,0.5059713333827552,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
978,,,,33551,60,0.5238237652612198,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
979,,,,33541,70,0.5299714659335356,Category,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,
980,,,,33610,1,0.44093299075750214,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
981,,,,33606,5,2.2023513799739374,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
982,,,,33601,10,4.386070093255531,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
983,,,,33596,15,6.490454141025108,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
984,,,,33591,20,8.415538530291455,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
985,,,,33581,30,11.460275490742236,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
986,,,,33571,40,5.853576158878966,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
987,,,,33561,50,2.6801187011001946,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
988,,,,33551,60,1.2421599258586564,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
989,,,,33541,70,0.9270883397167423,Category,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,
990,,,,33610,1,0.0056108682171569805,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
991,,,,33606,5,0.02691784795594505,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
992,,,,33601,10,0.0514188367044234,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
993,,,,33596,15,0.07510506715063356,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
994,,,,33591,20,0.09721405003346473,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
995,,,,33581,30,0.14047240897582056,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
996,,,,33571,40,0.1673374957338533,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
997,,,,33561,50,0.18553253037286788,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
998,,,,33551,60,0.20257788323739528,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
999,,,,33541,70,0.20900543566800645,Category,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,
1000,,,,33610,1,0.003208360904766689,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1001,,,,33606,5,0.016042691566953298,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1002,,,,33601,10,0.03162460800252547,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1003,,,,33596,15,0.04651439137307772,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1004,,,,33591,20,0.06138196067363144,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1005,,,,33581,30,0.09111199182328311,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1006,,,,33571,40,0.11299035786131627,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1007,,,,33561,50,0.13037326481996145,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1008,,,,33551,60,0.14619566326649513,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1009,,,,33541,70,0.15224565958628453,Category,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,
1010,,,,33610,1,0.003914654931277067,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1011,,,,33606,5,0.018494233045690624,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1012,,,,33601,10,0.03582107053072405,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1013,,,,33596,15,0.05313203581103686,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1014,,,,33591,20,0.07044558809215916,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1015,,,,33581,30,0.1050804442919889,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1016,,,,33571,40,0.13013283975972817,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1017,,,,33561,50,0.14893240377595646,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1018,,,,33551,60,0.1628953007014789,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1019,,,,33541,70,0.16814797355345118,Category,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,
1020,,,,33610,1,0.00972322445819415,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1021,,,,33606,5,0.047256043327478105,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1022,,,,33601,10,0.0924588161562695,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1023,,,,33596,15,0.1343047615822029,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1024,,,,33591,20,0.17400278889290977,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1025,,,,33581,30,0.24563389218594825,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1026,,,,33571,40,0.27055109677780453,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1027,,,,33561,50,0.2793016182488785,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1028,,,,33551,60,0.2927079139674944,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1029,,,,33541,70,0.29776224631125,Category,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,
1030,,,,33610,1,0.040105905732067446,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1031,,,,33606,5,0.163845315843869,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1032,,,,33601,10,0.2872002842446262,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1033,,,,33596,15,0.3840918042419558,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1034,,,,33591,20,0.4652113160206649,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1035,,,,33581,30,0.6079508280317762,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1036,,,,33571,40,0.564418971707451,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1037,,,,33561,50,0.5667117454142812,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1038,,,,33551,60,0.5788704181290202,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1039,,,,33541,70,0.5852086999943568,Category,,,,,,,,,,,Feature,,,,,Subject,,,,,,,,,,,,
1040,,,,33610,1,0.41506791296278844,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1041,,,,33606,5,2.0706797205166136,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1042,,,,33601,10,4.121961089417547,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1043,,,,33596,15,6.0895534167821825,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1044,,,,33591,20,7.892379631154233,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1045,,,,33581,30,10.760972970130412,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1046,,,,33571,40,5.945561706091794,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1047,,,,33561,50,3.0658243825586022,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1048,,,,33551,60,1.6608539728688587,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1049,,,,33541,70,1.2910553779337666,,Feature,,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1050,,,,33610,1,0.003208360904766689,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1051,,,,33606,5,0.014408926111604593,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1052,,,,33601,10,0.027633798184277275,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1053,,,,33596,15,0.04086107009768497,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1054,,,,33591,20,0.0540907412892958,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1055,,,,33581,30,0.07770100464311454,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1056,,,,33571,40,0.0909850272303741,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1057,,,,33561,50,0.09030552589608025,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1058,,,,33551,60,0.0883291713713671,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1059,,,,33541,70,0.0872806750438248,,,Feature,,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1060,,,,33610,1,0.9984811015977236,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1061,,,,33606,5,4.986477293776134,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1062,,,,33601,10,9.945810624557831,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1063,,,,33596,15,14.138771266687463,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1064,,,,33591,20,14.99564828498366,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1065,,,,33581,30,15.035357572109334,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1066,,,,33571,40,0.09470612463867024,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1067,,,,33561,50,0.000981922477637881,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1068,,,,33551,60,0.0,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1069,,,,33541,70,0.0,,,,Feature,,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1070,,,,33610,1,0.3208427809265339,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1071,,,,33606,5,1.600971253896152,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1072,,,,33601,10,3.1888711907088734,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1073,,,,33596,15,4.734042974132307,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1074,,,,33591,20,6.1922083321802015,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1075,,,,33581,30,8.729768105997763,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1076,,,,33571,40,6.065175369992009,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1077,,,,33561,50,3.849509288914827,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1078,,,,33551,60,2.4426460729272534,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1079,,,,33541,70,2.0446339622352117,,,,,Feature,,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1080,,,,33610,1,0.7779957433477172,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1081,,,,33606,5,3.8882030501604183,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1082,,,,33601,10,7.752688586782687,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1083,,,,33596,15,11.269195743836454,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1084,,,,33591,20,13.591096170646662,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1085,,,,33581,30,14.92396238048132,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1086,,,,33571,40,0.0,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1087,,,,33561,50,0.0,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1088,,,,33551,60,0.0,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1089,,,,33541,70,0.0058946632532581,,,,,,Feature,,,,,,,Category,,,,Subject,,,,,,,,,,,,
1090,,,,33610,1,0.4654961957564328,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1091,,,,33606,5,2.320885973789416,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1092,,,,33601,10,4.616051601804765,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1093,,,,33596,15,6.805257081938254,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1094,,,,33591,20,8.768045024903849,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1095,,,,33581,30,11.703377311247724,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1096,,,,33571,40,5.6881480279964185,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1097,,,,33561,50,2.6065735894204907,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1098,,,,33551,60,1.277875245295137,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1099,,,,33541,70,0.9769405680147042,,,,,,,Feature,,,,,,Category,,,,Subject,,,,,,,,,,,,
1100,,,,33610,1,0.5603440490773564,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1101,,,,33606,5,2.794629194631233,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1102,,,,33601,10,5.560452241332532,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1103,,,,33596,15,8.16270986895917,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1104,,,,33591,20,10.345575408860766,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1105,,,,33581,30,13.130523350063621,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1106,,,,33571,40,4.7955032282135885,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1107,,,,33561,50,1.6921556825130402,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1108,,,,33551,60,0.6631418607736705,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1109,,,,33541,70,0.46897738334174444,,,,,,,,Feature,,,,,Category,,,,Subject,,,,,,,,,,,,
1110,,,,33610,1,0.4637867041687551,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1111,,,,33606,5,2.3143336424117873,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1112,,,,33601,10,4.607262277524097,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1113,,,,33596,15,6.807576062765308,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1114,,,,33591,20,8.765856456296921,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1115,,,,33581,30,11.739031802436317,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1116,,,,33571,40,5.76159487383506,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1117,,,,33561,50,2.571984482027731,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1118,,,,33551,60,1.1985327226495013,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1119,,,,33541,70,0.9031696901080981,,,,,,,,,Feature,,,,Category,,,,Subject,,,,,,,,,,,,
1120,,,,33610,1,0.44093299075750214,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1121,,,,33606,5,2.2023513799739374,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1122,,,,33601,10,4.386070093255531,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1123,,,,33596,15,6.490454141025108,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1124,,,,33591,20,8.415538530291455,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1125,,,,33581,30,11.460275490742236,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1126,,,,33571,40,5.853576158878966,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1127,,,,33561,50,2.6801187011001946,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1128,,,,33551,60,1.2421599258586564,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1129,,,,33541,70,0.9270883397167423,,,,,,,,,,Feature,,,Category,,,,Subject,,,,,,,,,,,,
1130,,,,33610,1,0.6684997390864691,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1131,,,,33606,5,3.337204653191849,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1132,,,,33601,10,6.644238008002941,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1133,,,,33596,15,9.698200883197192,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1134,,,,33591,20,12.030181607888824,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1135,,,,33581,30,14.274462800828502,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1136,,,,33571,40,3.3629264113657436,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1137,,,,33561,50,0.8091719928493855,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1138,,,,33551,60,0.2159942915541291,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1139,,,,33541,70,0.12664080423918514,,,,,,,,,,,Feature,,Category,,,,Subject,,,,,,,,,,,,
1140,,,,33610,1,0.44142586448561305,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1141,,,,33606,5,2.2038025174262503,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1142,,,,33601,10,4.388449080101415,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1143,,,,33596,15,6.494992600571236,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1144,,,,33591,20,8.420982632672382,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1145,,,,33581,30,11.426563499489351,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1146,,,,33571,40,0.0,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1147,,,,33561,50,0.0,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1148,,,,33551,60,0.0,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1149,,,,33541,70,0.9907415938190228,,,,,,,,,,,,Feature,Category,,,,Subject,,,,,,,,,,,,
1150,,Category,Feature,33610,1,0.0056108682171569805,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1151,,Category,Feature,33606,5,0.02691784795594505,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1152,,Category,Feature,33601,10,0.0514188367044234,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1153,,Category,Feature,33596,15,0.07510506715063356,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1154,,Category,Feature,33591,20,0.09721405003346473,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1155,,Category,Feature,33581,30,0.14047240897582056,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1156,,Category,Feature,33571,40,0.1673374957338533,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1157,,Category,Feature,33561,50,0.18553253037286788,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1158,,Category,Feature,33551,60,0.20257788323739528,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1159,,Category,Feature,33541,70,0.20900543566800645,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1160,,,,33610,1,0.44093299075750214,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1161,,,,33606,5,2.2023513799739374,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1162,,,,33601,10,4.386070093255531,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1163,,,,33596,15,6.490454141025108,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1164,,,,33591,20,8.415538530291455,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1165,,,,33581,30,11.460275490742236,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1166,,,,33571,40,5.853576158878966,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1167,,,,33561,50,2.6801187011001946,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1168,,,,33551,60,1.2421599258586564,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1169,,,,33541,70,0.9270883397167423,Category,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1170,,,,33610,1,0.5603440490773564,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1171,,,,33606,5,2.794629194631233,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1172,,,,33601,10,5.560452241332532,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1173,,,,33596,15,8.16270986895917,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1174,,,,33591,20,10.345575408860766,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1175,,,,33581,30,13.130523350063621,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1176,,,,33571,40,4.7955032282135885,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1177,,,,33561,50,1.6921556825130402,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1178,,,,33551,60,0.6631418607736705,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1179,,,,33541,70,0.46897738334174444,Category,,Feature,,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1180,,,,33610,1,0.008803112974568246,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1181,,,,33606,5,0.0406521833074092,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1182,,,,33601,10,0.07624604884281366,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1183,,,,33596,15,0.10922493272379553,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1184,,,,33591,20,0.1400103623307285,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1185,,,,33581,30,0.1969132681837755,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1186,,,,33571,40,0.22167764320212105,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1187,,,,33561,50,0.23906956624053435,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1188,,,,33551,60,0.25539225559966805,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1189,,,,33541,70,0.260420991857867,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,
1190,,,,33610,1,0.0004903087325373673,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1191,,,,33606,5,0.002451797138162617,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1192,,,,33601,10,0.004904228114783223,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1193,,,,33596,15,0.007357293179566433,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1194,,,,33591,20,0.009810992582344608,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1195,,,,33581,30,0.014720295401851316,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1196,,,,33571,40,0.018782318044501287,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1197,,,,33561,50,0.022141630841892346,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1198,,,,33551,60,0.025264430154262506,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1199,,,,33541,70,0.026473037997133356,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,
1200,,,,33610,1,0.01583794292811456,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1201,,,,33606,5,0.06515461043571058,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1202,,,,33601,10,0.11665330916744496,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1203,,,,33596,15,0.16262337806956464,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1204,,,,33591,20,0.2050357319351378,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1205,,,,33581,30,0.2848641550137629,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1206,,,,33571,40,0.31014614967447923,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1207,,,,33561,50,0.3289354162643364,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1208,,,,33551,60,0.3487829899292763,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
1209,,,,33541,70,0.3551480563251856,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,
