,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,delvile,doctor,dr lyster,gentleman,lady honoria,miss beverley,miss larolles,morrice,mr arnott,mr briggs,mr delvile,mr harrel,mr hobson,mr monckton,mrs belfield,mrs charlton,mrs delvile,mrs harrel,servant,sir robert,son
1187,,,,62433,50,0.5415927368268113,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1188,,,,62423,60,0.09181967284373033,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1189,,,,62413,70,0.03979933340860106,Category,,,Feature,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1190,,,,62482,1,0.45477241702135035,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1191,,,,62478,5,2.272632709376564,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1192,,,,62473,10,4.537151492380544,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1193,,,,62468,15,6.750566820247,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1194,,,,62463,20,8.82257682230963,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1195,,,,62453,30,12.1874250342291,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1196,,,,62443,40,5.9232639218900305,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1197,,,,62433,50,2.479382436160979,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1198,,,,62423,60,1.024583700031662,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1199,,,,62413,70,0.7245257542227632,Category,,,,Feature,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1200,,,,62482,1,0.020388072747498345,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1201,,,,62478,5,0.07518732273249353,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1202,,,,62473,10,0.12595993277614503,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1203,,,,62468,15,0.16642307365188896,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1204,,,,62463,20,0.19909502258112236,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1205,,,,62453,30,0.2554256520386807,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1206,,,,62443,40,0.2392502030585394,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1207,,,,62433,50,0.24077655189484753,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1208,,,,62423,60,0.24697584488593655,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1209,,,,62413,70,0.24837867403933428,Category,,,,,Feature,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1210,,,,62482,1,0.6726775544676336,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1211,,,,62478,5,3.362614037302807,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1212,,,,62473,10,6.71223936071588,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1213,,,,62468,15,9.912828622602698,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1214,,,,62463,20,12.548870977985072,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1215,,,,62453,30,15.248537639568099,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1216,,,,62443,40,3.1227097710095224,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1217,,,,62433,50,0.5415927368268113,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1218,,,,62423,60,0.09181967284373033,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1219,,,,62413,70,0.03979933340860106,Category,,,,,,Feature,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1220,,,,62482,1,0.00436296935749384,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1221,,,,62478,5,0.020923585304942583,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1222,,,,62473,10,0.04043057119393526,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1223,,,,62468,15,0.05938517358286346,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1224,,,,62463,20,0.0766663274735034,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1225,,,,62453,30,0.10683949219640079,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1226,,,,62443,40,0.11744991315710393,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1227,,,,62433,50,0.11994635529113991,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1228,,,,62423,60,0.12563267301902276,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1229,,,,62413,70,0.12809676377203585,Category,,,,,,,Feature,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1230,,,,62482,1,0.002844857033190436,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1231,,,,62478,5,0.01422447487312241,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1232,,,,62473,10,0.028449422863434305,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1233,,,,62468,15,0.04232922270995998,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1234,,,,62463,20,0.055383970710547736,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1235,,,,62453,30,0.0806231978760555,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1236,,,,62443,40,0.09637546684901835,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1237,,,,62433,50,0.10622227637687816,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1238,,,,62423,60,0.11611839741615536,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1239,,,,62413,70,0.1200649773425313,Category,,,,,,,,Feature,,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1240,,,,62482,1,0.3542443004596476,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1241,,,,62478,5,1.764532781337044,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1242,,,,62473,10,3.515041708751932,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1243,,,,62468,15,5.219879239095179,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1244,,,,62463,20,6.8323611281229155,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1245,,,,62453,30,9.635398174726951,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1246,,,,62443,40,6.296641211655555,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1247,,,,62433,50,3.772425847615191,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1248,,,,62423,60,2.294187347947367,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1249,,,,62413,70,1.8850266188396732,Category,,,,,,,,,Feature,,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1250,,,,62482,1,0.006511625832331247,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1251,,,,62478,5,0.030772278290183586,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1252,,,,62473,10,0.05852578595668834,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1253,,,,62468,15,0.08416574494301053,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1254,,,,62463,20,0.10655492167832861,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1255,,,,62453,30,0.14316598539661743,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1256,,,,62443,40,0.1490864863768878,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1257,,,,62433,50,0.15156245720050518,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1258,,,,62423,60,0.1595974360776496,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1259,,,,62413,70,0.16223691709698104,Category,,,,,,,,,,Feature,,,,,,,Subject,,,,,,,,,,,,,,,,,,
1260,,,,62482,1,0.7562604465911928,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1261,,,,62478,5,3.7809363384067494,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1262,,,,62473,10,7.550732869438858,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1263,,,,62468,15,11.11798130312724,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1264,,,,62463,20,13.810940272017675,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1265,,,,62453,30,15.759561640695447,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1266,,,,62443,40,0.00027822070880385966,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1267,,,,62433,50,0.0,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1268,,,,62423,60,0.0,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1269,,,,62413,70,0.009185134392379318,Category,,,,,,,,,,,Feature,,,,,,Subject,,,,,,,,,,,,,,,,,,
1270,,,,62482,1,0.47272857661385675,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1271,,,,62478,5,2.355262232902907,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1272,,,,62473,10,4.691131361945924,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1273,,,,62468,15,6.943478502078013,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1274,,,,62463,20,8.982158228884181,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1275,,,,62453,30,12.134476277915757,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1276,,,,62443,40,5.823477710545705,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1277,,,,62433,50,2.63339172456683,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1278,,,,62423,60,1.2037716763951933,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1279,,,,62413,70,0.8838798230450579,,Feature,,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1280,,,,62482,1,0.002449620431133405,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1281,,,,62478,5,0.011620286945472836,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1282,,,,62473,10,0.020804561499519054,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1283,,,,62468,15,0.028565586053501298,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1284,,,,62463,20,0.03417742411028307,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1285,,,,62453,30,0.04234224283010254,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1286,,,,62443,40,0.043230344369592485,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1287,,,,62433,50,0.045436341508745384,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1288,,,,62423,60,0.04965620365696209,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1289,,,,62413,70,0.05131026518859416,,,Feature,,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1290,,,,62482,1,0.9999822433977037,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1291,,,,62478,5,4.996230323172104,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1292,,,,62473,10,9.97585421383916,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1293,,,,62468,15,14.542466912581778,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1294,,,,62463,20,15.867425333102302,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1295,,,,62453,30,15.930483254503248,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1296,,,,62443,40,0.07705297150986981,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1297,,,,62433,50,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1298,,,,62423,60,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1299,,,,62413,70,0.0,,,,Feature,,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1300,,,,62482,1,0.5643907981184082,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1301,,,,62478,5,2.818383342728056,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1302,,,,62473,10,5.62168695687271,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1303,,,,62468,15,8.31350182112721,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1304,,,,62463,20,10.672273786247766,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1305,,,,62453,30,13.828421648146415,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1306,,,,62443,40,4.704130567132118,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1307,,,,62433,50,1.5233579294939574,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1308,,,,62423,60,0.5678991337187723,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1309,,,,62413,70,0.3917279882211507,,,,,Feature,,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1310,,,,62482,1,0.0020459391871931235,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1311,,,,62478,5,0.009827873548603644,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1312,,,,62473,10,0.019101090782994937,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1313,,,,62468,15,0.02744847537591438,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1314,,,,62463,20,0.03519928443920487,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1315,,,,62453,30,0.049708154592935386,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1316,,,,62443,40,0.054909600087048184,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1317,,,,62433,50,0.05585555976290662,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1318,,,,62423,60,0.0566975529932314,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1319,,,,62413,70,0.057477242533546725,,,,,,Feature,,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1320,,,,62482,1,0.0018403707552478849,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1321,,,,62478,5,0.008180199934129545,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1322,,,,62473,10,0.014274019762887261,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1323,,,,62468,15,0.019159928836657465,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1324,,,,62463,20,0.02255907399410551,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1325,,,,62453,30,0.02824614202888602,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1326,,,,62443,40,0.029469181405383987,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1327,,,,62433,50,0.03145247654091454,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1328,,,,62423,60,0.03446543109745572,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1329,,,,62413,70,0.03564759823129715,,,,,,,Feature,,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1330,,,,62482,1,0.5388619958576919,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1331,,,,62478,5,2.691365667760012,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1332,,,,62473,10,5.367458860201819,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1333,,,,62468,15,7.947767028592093,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1334,,,,62463,20,10.242949428234922,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1335,,,,62453,30,13.438428710001157,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1336,,,,62443,40,5.060128212940733,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1337,,,,62433,50,1.7596265406462384,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1338,,,,62423,60,0.6217032173196527,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1339,,,,62413,70,0.39971083129918744,,,,,,,,Feature,,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1340,,,,62482,1,0.47272857661385675,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1341,,,,62478,5,2.355262232902907,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1342,,,,62473,10,4.691131361945924,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1343,,,,62468,15,6.943478502078013,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1344,,,,62463,20,8.982158228884181,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1345,,,,62453,30,12.134476277915757,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1346,,,,62443,40,5.823477710545705,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1347,,,,62433,50,2.63339172456683,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1348,,,,62423,60,1.2037716763951933,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1349,,,,62413,70,0.8838798230450579,,,,,,,,,Feature,,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1350,,,,62482,1,0.0020459391871931235,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1351,,,,62478,5,0.009126605167699737,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1352,,,,62473,10,0.017618672113614484,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1353,,,,62468,15,0.02551027175377274,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1354,,,,62463,20,0.03243923431188644,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1355,,,,62453,30,0.04378778116911608,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1356,,,,62443,40,0.04881913179862195,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1357,,,,62433,50,0.05026911073136389,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1358,,,,62423,60,0.053414773601842734,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1359,,,,62413,70,0.05442805895395546,,,,,,,,,,Feature,,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1360,,,,62482,1,0.5448548036113826,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1361,,,,62478,5,2.716174382317998,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1362,,,,62473,10,5.412033226770318,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1363,,,,62468,15,7.999130574909781,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1364,,,,62463,20,10.262091028501754,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1365,,,,62453,30,13.396913354293202,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1366,,,,62443,40,5.101362172388734,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1367,,,,62433,50,1.911596929530291,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1368,,,,62423,60,0.8205168414678358,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1369,,,,62413,70,0.5974177625482083,,,,,,,,,,,Feature,,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1370,,,,62482,1,0.536729824881695,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1371,,,,62478,5,2.6813332686775877,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1372,,,,62473,10,5.350883220792816,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1373,,,,62468,15,7.934601651541873,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1374,,,,62463,20,10.260811597906047,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1375,,,,62453,30,13.547407991285581,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1376,,,,62443,40,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1377,,,,62433,50,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1378,,,,62423,60,0.0,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1379,,,,62413,70,0.403665616116069,,,,,,,,,,,,Feature,Category,,,,,Subject,,,,,,,,,,,,,,,,,,
1380,,Category,Feature,62482,1,0.6726775544676336,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1381,,Category,Feature,62478,5,3.362614037302807,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1382,,Category,Feature,62473,10,6.71223936071588,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1383,,Category,Feature,62468,15,9.912828622602698,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1384,,Category,Feature,62463,20,12.548870977985072,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1385,,Category,Feature,62453,30,15.248537639568099,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1386,,Category,Feature,62443,40,3.1227097710095224,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1387,,Category,Feature,62433,50,0.5415927368268113,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1388,,Category,Feature,62423,60,0.09181967284373033,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1389,,Category,Feature,62413,70,0.03979933340860106,,,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1390,,,,62482,1,0.5388619958576919,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1391,,,,62478,5,2.691365667760012,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1392,,,,62473,10,5.367458860201819,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1393,,,,62468,15,7.947767028592093,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1394,,,,62463,20,10.242949428234922,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1395,,,,62453,30,13.438428710001157,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1396,,,,62443,40,5.060128212940733,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1397,,,,62433,50,1.7596265406462384,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1398,,,,62423,60,0.6217032173196527,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1399,,,,62413,70,0.39971083129918744,Category,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1400,,,,62482,1,0.7562604465911928,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1401,,,,62478,5,3.7809363384067494,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1402,,,,62473,10,7.550732869438858,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
1403,,,,62468,15,11.11798130312724,Category,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,,,,,,,,,,,,
