,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,baronet,bellamy,camilla,doctor,dr. marchmont,dr. orkborne,edgar,friend,gentleman,jacob,major cerwood,mandlebert,mary,melmond,miss margland,mr. dubster,mr. tyrold,mrs. arlbery,mrs. berlinton,mrs. mittin,mrs. tyrold,my dear,sir hugh,sir sedley
5088,,,,64546,60,3.1555674028156826,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5089,,,,64536,70,3.094483067641427,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5090,,,,64605,1,0.011314382147527955,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5091,,,,64601,5,0.04899949413028992,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5092,,,,64596,10,0.08892395847089843,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5093,,,,64591,15,0.12456333044248138,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5094,,,,64586,20,0.15648233609731602,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5095,,,,64576,30,0.21725818853560894,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5096,,,,64566,40,0.23494369229051848,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5097,,,,64556,50,0.25255916459408634,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5098,,,,64546,60,0.26891485722662417,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5099,,,,64536,70,0.2752279162069371,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5100,,,,64605,1,0.3610323105507279,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5101,,,,64601,5,1.8033697283782535,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5102,,,,64596,10,3.5993512003969803,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5103,,,,64591,15,5.358791533093444,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5104,,,,64586,20,7.031630817454958,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5105,,,,64576,30,9.954307607750042,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5106,,,,64566,40,6.27715279558518,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5107,,,,64556,50,3.587188750562174,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5108,,,,64546,60,2.071540314259377,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5109,,,,64536,70,1.6813106783154872,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5110,,,,64605,1,0.998712496020566,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5111,,,,64601,5,4.990592231199554,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5112,,,,64596,10,9.967075640313627,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5113,,,,64591,15,14.550103277102558,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5114,,,,64586,20,15.915452462493914,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5115,,,,64576,30,15.978555602814177,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5116,,,,64566,40,0.04208766682392609,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5117,,,,64556,50,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5118,,,,64546,60,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5119,,,,64536,70,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5120,,,,64605,1,0.5800604465157373,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5121,,,,64601,5,2.896722169261803,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5122,,,,64596,10,5.779342367116248,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5123,,,,64591,15,8.546223089610898,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5124,,,,64586,20,10.954020883639293,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5125,,,,64576,30,14.07820349428172,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5126,,,,64566,40,4.587442137806143,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5127,,,,64556,50,1.4215311032995641,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5128,,,,64546,60,0.4976986694858385,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5129,,,,64536,70,0.329285767943152,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5130,,,,64605,1,0.5800604465157373,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5131,,,,64601,5,2.896722169261803,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5132,,,,64596,10,5.779342367116248,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5133,,,,64591,15,8.546223089610898,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5134,,,,64586,20,10.954020883639293,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5135,,,,64576,30,14.07820349428172,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5136,,,,64566,40,4.587442137806143,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5137,,,,64556,50,1.4215311032995641,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5138,,,,64546,60,0.4976986694858385,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5139,,,,64536,70,0.329285767943152,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5140,,,,64605,1,0.059481592220223284,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5141,,,,64601,5,0.294421110576714,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5142,,,,64596,10,0.5851086471627787,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5143,,,,64591,15,0.8725632933322903,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5144,,,,64586,20,1.1550023210623301,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5145,,,,64576,30,1.7064677077374832,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5146,,,,64566,40,1.8681427162597375,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5147,,,,64556,50,1.8866257447440473,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5148,,,,64546,60,1.8838223918839858,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5149,,,,64536,70,1.8776128926560158,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5150,,,,64605,1,0.001985422950881278,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5151,,,,64601,5,0.009401205754115526,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5152,,,,64596,10,0.018668104201670043,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5153,,,,64591,15,0.027184027788300962,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5154,,,,64586,20,0.035424601799972436,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5155,,,,64576,30,0.05190793944480694,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5156,,,,64566,40,0.06413508330666601,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5157,,,,64556,50,0.07402702206295814,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5158,,,,64546,60,0.08324080573248342,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5159,,,,64536,70,0.08677932267014962,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5160,,,,64605,1,0.5467876272537177,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5161,,,,64601,5,2.729797034844603,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5162,,,,64596,10,5.445280264973714,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5163,,,,64591,15,8.060749841208041,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5164,,,,64586,20,10.378954114967952,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5165,,,,64576,30,13.628283467570258,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5166,,,,64566,40,4.986650252080368,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5167,,,,64556,50,1.637411205376864,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5168,,,,64546,60,0.5626895139053947,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5169,,,,64536,70,0.3728666046465383,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5170,,,,64605,1,0.5089742960286783,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5171,,,,64601,5,2.543429782036067,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5172,,,,64596,10,5.075899318127767,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5173,,,,64591,15,7.530711046694236,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5174,,,,64586,20,9.767239144213917,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5175,,,,64576,30,13.08527354192965,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5176,,,,64566,40,0.0,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5177,,,,64556,50,0.0,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5178,,,,64546,60,0.0,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5179,,,,64536,70,0.5505659180642357,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5180,,,,64605,1,0.0678837949106153,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5181,,,,64601,5,0.2777096070243606,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5182,,,,64596,10,0.5015287874242907,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5183,,,,64591,15,0.6878275477036746,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5184,,,,64586,20,0.8452623391610529,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5185,,,,64576,30,1.11152014305011,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5186,,,,64566,40,0.9724898565161197,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5187,,,,64556,50,0.926115709808166,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5188,,,,64546,60,0.9091731424650675,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5189,,,,64536,70,0.9072228238827387,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5190,,,,64605,1,0.36097409268227376,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5191,,,,64601,5,1.8030797416569369,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5192,,,,64596,10,3.5987704604263815,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5193,,,,64591,15,5.357955748929581,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5194,,,,64586,20,7.030536767649438,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5195,,,,64576,30,9.953235333152774,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5196,,,,64566,40,6.277466035174021,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5197,,,,64556,50,3.587188750562174,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5198,,,,64546,60,2.071540314259377,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5199,,,,64536,70,1.6813106783154872,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5200,,,,64605,1,0.9987237973240497,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5201,,,,64601,5,4.990636613074523,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5202,,,,64596,10,9.967126718028277,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5203,,,,64591,15,14.549486504689588,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5204,,,,64586,20,15.91523569725067,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5205,,,,64576,30,15.978555602814177,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5206,,,,64566,40,0.04208766682392609,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5207,,,,64556,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5208,,,,64546,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5209,,,,64536,70,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5210,,,,64605,1,0.5088822762201008,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5211,,,,64601,5,2.5429570954852037,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5212,,,,64596,10,5.074946520396847,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5213,,,,64591,15,7.529290970908583,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5214,,,,64586,20,9.765384767583537,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5215,,,,64576,30,13.083948979292757,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5216,,,,64566,40,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5217,,,,64556,50,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5218,,,,64546,60,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5219,,,,64536,70,0.5513734151804204,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5220,,,,64605,1,0.7692722230347919,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5221,,,,64601,5,3.8458732335656807,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5222,,,,64596,10,7.679849126196724,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5223,,,,64591,15,11.304284671025911,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5224,,,,64586,20,14.006341174070403,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5225,,,,64576,30,15.836578596448396,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5226,,,,64566,40,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5227,,,,64556,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5228,,,,64546,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5229,,,,64536,70,0.005128698472091178,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5230,,,,64605,1,0.5467876272537177,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5231,,,,64601,5,2.729797034844603,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5232,,,,64596,10,5.445280264973714,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5233,,,,64591,15,8.060749841208041,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5234,,,,64586,20,10.378954114967952,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5235,,,,64576,30,13.628283467570258,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5236,,,,64566,40,4.986650252080368,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5237,,,,64556,50,1.637411205376864,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5238,,,,64546,60,0.5626895139053947,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5239,,,,64536,70,0.3728666046465383,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5240,,,,64605,1,0.5462687611580878,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5241,,,,64601,5,2.724770600585545,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5242,,,,64596,10,5.43352881402762,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5243,,,,64591,15,8.041338177765814,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5244,,,,64586,20,10.347929766438023,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5245,,,,64576,30,13.566531835210482,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5246,,,,64566,40,5.09221311371848,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5247,,,,64556,50,1.776183691914624,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5248,,,,64546,60,0.6812149126599047,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5249,,,,64536,70,0.4847325157496428,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5250,,,,64605,1,0.645492244044305,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5251,,,,64601,5,3.2266433001170625,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5252,,,,64596,10,6.442113458789397,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5253,,,,64591,15,9.53457476955654,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5254,,,,64586,20,12.155440025652565,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5255,,,,64576,30,15.049121721471955,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5256,,,,64566,40,3.499948750156225,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5257,,,,64556,50,0.7333604956039984,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5258,,,,64546,60,0.16312422116174177,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5259,,,,64536,70,0.08779066855714285,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5260,,,,64605,1,0.998712496020566,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5261,,,,64601,5,4.990592231199554,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5262,,,,64596,10,9.967075640313627,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5263,,,,64591,15,14.550103277102558,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5264,,,,64586,20,15.915452462493914,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5265,,,,64576,30,15.978555602814177,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5266,,,,64566,40,0.04208766682392609,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5267,,,,64556,50,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5268,,,,64546,60,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5269,,,,64536,70,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5270,,,,64605,1,0.5800196115517772,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5271,,,,64601,5,2.896506956354454,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5272,,,,64596,10,5.778897041643174,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5273,,,,64591,15,8.545514213243457,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5274,,,,64586,20,10.952973296868581,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5275,,,,64576,30,14.07784807286205,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5276,,,,64566,40,4.589277151797172,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5277,,,,64556,50,1.4215311032995641,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5278,,,,64546,60,0.4976986694858385,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5279,,,,64536,70,0.329285767943152,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5280,,,,64605,1,0.5088822762201008,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5281,,,,64601,5,2.5429570954852037,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5282,,,,64596,10,5.074946520396847,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5283,,,,64591,15,7.529290970908583,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5284,,,,64586,20,9.765384767583537,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5285,,,,64576,30,13.083948979292757,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5286,,,,64566,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5287,,,,64556,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5288,,,,64546,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5289,,,,64536,70,0.5513734151804204,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,,,
5290,,Category,Feature,64605,1,0.5462687611580878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5291,,Category,Feature,64601,5,2.724770600585545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5292,,Category,Feature,64596,10,5.43352881402762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5293,,Category,Feature,64591,15,8.041338177765814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5294,,Category,Feature,64586,20,10.347929766438023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5295,,Category,Feature,64576,30,13.566531835210482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5296,,Category,Feature,64566,40,5.09221311371848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5297,,Category,Feature,64556,50,1.776183691914624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
5298,,Category,Feature,64546,60,0.6812149126599047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,,
