,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,father,ladies,lord orville,ma'am,mr. branghton,mr. macartney,mr. smith,mrs. beaumont,mrs. mirvan,mrs. selwyn,orville,servant,sir clement
2002,,,,30286,10,0.5679544369540219,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2003,,,,30281,15,0.8059127183253124,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2004,,,,30276,20,1.030207746431875,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2005,,,,30266,30,1.4441589943574715,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2006,,,,30256,40,1.4640779333040834,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2007,,,,30246,50,1.4964496314009643,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2008,,,,30236,60,1.5324703959048234,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2009,,,,30226,70,1.547809067856877,,,,,,Feature,,,,,,,Category,,,,,,,,Subject,,,,,,,
2010,,,,30295,1,0.650622452065587,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2011,,,,30291,5,3.252374871638697,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2012,,,,30286,10,6.484734403833573,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2013,,,,30281,15,9.518497003664262,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2014,,,,30276,20,11.934761501788882,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2015,,,,30266,30,14.302628482558838,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2016,,,,30256,40,3.1301856186867827,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2017,,,,30246,50,0.559494733335368,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2018,,,,30236,60,0.1382793448597693,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2019,,,,30226,70,0.09104769691425141,,,,,,,Feature,,,,,,Category,,,,,,,,Subject,,,,,,,
2020,,,,30295,1,0.3202353533000763,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2021,,,,30291,5,1.5988430592520644,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2022,,,,30286,10,3.1849821802652722,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2023,,,,30281,15,4.732330917106182,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2024,,,,30276,20,6.1976011262813815,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2025,,,,30266,30,8.768268465815263,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2026,,,,30256,40,6.135052264793067,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2027,,,,30246,50,3.8615061718616155,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2028,,,,30236,60,2.460054560920959,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2029,,,,30226,70,2.0466941949781643,,,,,,,,Feature,,,,,Category,,,,,,,,Subject,,,,,,,
2030,,,,30295,1,0.0517512993573072,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2031,,,,30291,5,0.20683339533439082,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2032,,,,30286,10,0.33612790695995337,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2033,,,,30281,15,0.40271107075099605,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2034,,,,30276,20,0.43391823961351145,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2035,,,,30266,30,0.4619262695546665,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2036,,,,30256,40,0.26729756784007797,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2037,,,,30246,50,0.2456167544803222,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2038,,,,30236,60,0.2517322219082997,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2039,,,,30226,70,0.2544882912424852,,,,,,,,,Feature,,,,Category,,,,,,,,Subject,,,,,,,
2040,,,,30295,1,0.5076875394607924,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2041,,,,30291,5,2.536757202271624,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2042,,,,30286,10,5.054734711751861,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2043,,,,30281,15,7.459655925937616,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2044,,,,30276,20,9.596564625393585,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2045,,,,30266,30,12.545018741682737,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2046,,,,30256,40,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2047,,,,30246,50,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2048,,,,30236,60,0.0,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2049,,,,30226,70,0.5741547062850906,,,,,,,,,,Feature,,,Category,,,,,,,,Subject,,,,,,,
2050,,,,30295,1,0.5076875394607924,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2051,,,,30291,5,2.5367335015453105,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2052,,,,30286,10,5.054650214055259,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2053,,,,30281,15,7.4595019403299245,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2054,,,,30276,20,9.596125605809489,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2055,,,,30266,30,12.544220630279684,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2056,,,,30256,40,0.0,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2057,,,,30246,50,0.0,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2058,,,,30236,60,0.0,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2059,,,,30226,70,0.5741547062850906,,,,,,,,,,,Feature,,Category,,,,,,,,Subject,,,,,,,
2060,,,,30295,1,0.5075892156622158,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2061,,,,30291,5,2.536253845645394,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2062,,,,30286,10,5.053707359408602,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2063,,,,30281,15,7.458072659927028,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2064,,,,30276,20,9.594324590672837,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2065,,,,30266,30,12.541565335816898,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2066,,,,30256,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2067,,,,30246,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2068,,,,30236,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2069,,,,30226,70,0.5741547062850906,,,,,,,,,,,,Feature,Category,,,,,,,,Subject,,,,,,,
2070,,Category,Feature,30295,1,0.010315128787835604,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2071,,Category,Feature,30291,5,0.05157012237782693,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2072,,Category,Feature,30286,10,0.10185222779732124,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2073,,Category,Feature,30281,15,0.15046610524007667,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2074,,Category,Feature,30276,20,0.1979016656002,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2075,,Category,Feature,30266,30,0.2902226072844188,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2076,,Category,Feature,30256,40,0.3400902198476856,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2077,,Category,Feature,30246,50,0.37003634257881335,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2078,,Category,Feature,30236,60,0.3981699930773487,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2079,,Category,Feature,30226,70,0.41023144068163836,,,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2080,,,,30295,1,0.003124402000647785,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2081,,,,30291,5,0.01509195013178513,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2082,,,,30286,10,0.02935808204788901,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2083,,,,30281,15,0.043619055676554816,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2084,,,,30276,20,0.057882845319079265,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2085,,,,30266,30,0.0864188692681302,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2086,,,,30256,40,0.10781756290210005,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2087,,,,30246,50,0.1246279880092582,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2088,,,,30236,60,0.13990148100269445,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2089,,,,30226,70,0.1457416850004611,Category,Feature,,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2090,,,,30295,1,0.5029501760887697,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2091,,,,30291,5,2.5128406680404036,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2092,,,,30286,10,5.006414849944445,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2093,,,,30281,15,7.3830234144837155,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2094,,,,30276,20,9.476208716924186,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2095,,,,30266,30,12.437413904984465,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2096,,,,30256,40,5.1568629578916205,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2097,,,,30246,50,1.9251394203741132,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2098,,,,30236,60,0.7546041653344805,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2099,,,,30226,70,0.5373727201540087,Category,,Feature,,,,,,,,,,,,,,,,,,,Subject,,,,,,
2100,,,,30295,1,0.6103150762839779,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2101,,,,30291,5,3.0491701301261704,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2102,,,,30286,10,6.071942835553963,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2103,,,,30281,15,8.90542192774117,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2104,,,,30276,20,11.211518210589022,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2105,,,,30266,30,13.8207155358669,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2106,,,,30256,40,3.9022449066983373,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2107,,,,30246,50,0.9917044312127355,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2108,,,,30236,60,0.26888946147253723,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2109,,,,30226,70,0.17381529727813155,Category,,,Feature,,,,,,,,,,,,,,,,,,Subject,,,,,,
2110,,,,30295,1,0.03572544106286923,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2111,,,,30291,5,0.1545309744016541,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2112,,,,30286,10,0.26524953975043963,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2113,,,,30281,15,0.3353763620509964,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2114,,,,30276,20,0.3825939960661333,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2115,,,,30266,30,0.44134213139979717,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2116,,,,30256,40,0.3028137145639907,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2117,,,,30246,50,0.2648311517579132,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2118,,,,30236,60,0.25425717840369366,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2119,,,,30226,70,0.25334303040370554,Category,,,,Feature,,,,,,,,,,,,,,,,,Subject,,,,,,
2120,,,,30295,1,0.014847641392646315,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2121,,,,30291,5,0.07212769477246783,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2122,,,,30286,10,0.1411887226147165,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2123,,,,30281,15,0.20976573875342297,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2124,,,,30276,20,0.2773871460233201,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2125,,,,30266,30,0.4063896836751795,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2126,,,,30256,40,0.4756715861246411,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2127,,,,30246,50,0.5163560868741945,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2128,,,,30236,60,0.5509645261465925,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2129,,,,30226,70,0.56427800608867,Category,,,,,Feature,,,,,,,,,,,,,,,,Subject,,,,,,
2130,,,,30295,1,0.39379626567138337,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2131,,,,30291,5,1.9652643545873938,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2132,,,,30286,10,3.909468858018468,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2133,,,,30281,15,5.777107875464906,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2134,,,,30276,20,7.482463203763689,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2135,,,,30266,30,10.23781916056777,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2136,,,,30256,40,5.968573696949371,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2137,,,,30246,50,3.2372940892976776,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2138,,,,30236,60,1.835672544723271,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2139,,,,30226,70,1.4872346638843457,Category,,,,,,Feature,,,,,,,,,,,,,,,Subject,,,,,,
2140,,,,30295,1,0.5235068752983036,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2141,,,,30291,5,2.614568503890227,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2142,,,,30286,10,5.207099164672604,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2143,,,,30281,15,7.679676049738743,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2144,,,,30276,20,9.827293881518672,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2145,,,,30266,30,12.75473613986051,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2146,,,,30256,40,4.9426715358597395,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2147,,,,30246,50,1.7175742578120254,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2148,,,,30236,60,0.6011654512351,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2149,,,,30226,70,0.4051284083448804,Category,,,,,,,Feature,,,,,,,,,,,,,,Subject,,,,,,
2150,,,,30295,1,0.4313200869501893,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2151,,,,30291,5,2.155104186781276,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2152,,,,30286,10,4.298939460096331,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2153,,,,30281,15,6.377742161424262,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2154,,,,30276,20,8.305693377576208,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2155,,,,30266,30,11.377984152477271,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2156,,,,30256,40,5.872813950157149,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2157,,,,30246,50,2.5427883042714656,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2158,,,,30236,60,1.1138769453170416,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2159,,,,30226,70,0.7948697646888723,Category,,,,,,,,Feature,,,,,,,,,,,,,Subject,,,,,,
2160,,,,30295,1,0.07838734817845171,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2161,,,,30291,5,0.34249850804988585,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2162,,,,30286,10,0.6384933590643428,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2163,,,,30281,15,0.9072384664876224,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2164,,,,30276,20,1.1580242526434612,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2165,,,,30266,30,1.6152284616583934,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2166,,,,30256,40,1.5928436775331367,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2167,,,,30246,50,1.5848894272481497,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2168,,,,30236,60,1.6003036632913157,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2169,,,,30226,70,1.6107756289849706,Category,,,,,,,,,Feature,,,,,,,,,,,,Subject,,,,,,
2170,,,,30295,1,0.5028510923460341,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2171,,,,30291,5,2.512395951895087,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2172,,,,30286,10,5.005683533486336,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2173,,,,30281,15,7.382233403026253,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2174,,,,30276,20,9.475341333377532,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2175,,,,30266,30,12.436182946834357,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2176,,,,30256,40,5.1568629578916205,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2177,,,,30246,50,1.9251394203741132,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2178,,,,30236,60,0.7546041653344805,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2179,,,,30226,70,0.5373727201540087,Category,,,,,,,,,,Feature,,,,,,,,,,,Subject,,,,,,
2180,,,,30295,1,0.003909362279485443,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2181,,,,30291,5,0.018570092076036625,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2182,,,,30286,10,0.03689115273920567,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2183,,,,30281,15,0.05456098780384454,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2184,,,,30276,20,0.07087647606498554,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2185,,,,30266,30,0.10351614354221726,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2186,,,,30256,40,0.12598337271749904,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2187,,,,30246,50,0.14371862290998944,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2188,,,,30236,60,0.16081358812247717,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2189,,,,30226,70,0.16735465079952047,Category,,,,,,,,,,,Feature,,,,,,,,,,Subject,,,,,,
2190,,,,30295,1,0.0005390151284028175,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2191,,,,30291,5,0.002695384363513742,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2192,,,,30286,10,0.005391540732868689,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2193,,,,30281,15,0.008088469445018145,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2194,,,,30276,20,0.01078617083710571,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2195,,,,30266,30,0.016183893010622268,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2196,,,,30256,40,0.02064177879979991,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2197,,,,30246,50,0.024320151756001735,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2198,,,,30236,60,0.027736244579006947,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2199,,,,30226,70,0.02905822182331063,,Feature,,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2200,,,,30295,1,0.4313200869501893,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2201,,,,30291,5,2.155104186781276,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2202,,,,30286,10,4.298939460096331,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2203,,,,30281,15,6.377742161424262,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2204,,,,30276,20,8.305693377576208,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2205,,,,30266,30,11.377984152477271,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2206,,,,30256,40,5.872813950157149,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2207,,,,30246,50,2.5427883042714656,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2208,,,,30236,60,1.1138769453170416,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2209,,,,30226,70,0.7948697646888723,,,Feature,,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2210,,,,30295,1,0.9985048621506885,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2211,,,,30291,5,4.989756502346184,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2212,,,,30286,10,9.953908218082969,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2213,,,,30281,15,14.077037322910352,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2214,,,,30276,20,14.850279939902192,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2215,,,,30266,30,14.88541039856979,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2216,,,,30256,40,0.06960162578969416,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2217,,,,30246,50,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2218,,,,30236,60,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2219,,,,30226,70,0.0,,,,Feature,,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2220,,,,30295,1,0.7823674313046262,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2221,,,,30291,5,3.9107880128738857,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2222,,,,30286,10,7.792591408137886,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2223,,,,30281,15,11.322003763168924,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2224,,,,30276,20,13.628140133683946,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2225,,,,30266,30,14.825238640181446,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2226,,,,30256,40,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2227,,,,30246,50,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2228,,,,30236,60,0.0,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2229,,,,30226,70,0.011342540208705662,,,,,Feature,,,,,,,,Category,,,,,,,,,Subject,,,,,,
2230,,,,30295,1,0.5235068752983036,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2231,,,,30291,5,2.614568503890227,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2232,,,,30286,10,5.207099164672604,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2233,,,,30281,15,7.679676049738743,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2234,,,,30276,20,9.827293881518672,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2235,,,,30266,30,12.75473613986051,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2236,,,,30256,40,4.9426715358597395,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2237,,,,30246,50,1.7175742578120254,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2238,,,,30236,60,0.6011654512351,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2239,,,,30226,70,0.4051284083448804,,,,,,Feature,,,,,,,Category,,,,,,,,,Subject,,,,,,
2240,,,,30295,1,0.487399452954679,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2241,,,,30291,5,2.4312452124811346,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2242,,,,30286,10,4.837984532478833,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2243,,,,30281,15,7.119310123323772,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2244,,,,30276,20,9.10801185175159,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2245,,,,30266,30,11.965231581635132,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2246,,,,30256,40,5.469084536960508,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2247,,,,30246,50,2.3844295145257672,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2248,,,,30236,60,1.0820707559734442,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2249,,,,30226,70,0.8062078658204537,,,,,,,Feature,,,,,,Category,,,,,,,,,Subject,,,,,,
2250,,,,30295,1,0.5235068752983036,,,,,,,,Feature,,,,,Category,,,,,,,,,Subject,,,,,,
